metric_id,hub_id,hub_name,hub_type,division,district,region,date,opening_stock,received_quantity,administered_quantity,wasted_quantity,closing_stock,wastage_rate,utilization_rate,footfall,appointment_count,walk_in_count,temperature_avg,humidity_avg,power_outage_hours,day_of_week,is_holiday,weather_condition
654e7bf3,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-02,97,875,383,70,519,15.45,91.41,400,276,152,26.5,69.4,0.0,Monday,False,Rainy
f7bf0bb5,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-03,519,604,13,6,1104,31.58,3.1,13,9,4,33.9,85.0,0.0,Tuesday,False,Extreme_Heat
5f606f0b,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-04,1104,165,365,67,837,15.51,87.11,358,249,140,32.1,62.8,0.0,Wednesday,False,Rainy
9c9aa9f2,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-05,837,0,154,34,649,18.09,36.75,151,122,38,28.1,77.9,0.0,Thursday,False,Extreme_Heat
e7075dd1,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-06,649,354,296,53,654,15.19,70.64,310,193,88,34.9,88.0,0.0,Friday,False,Extreme_Heat
b2a6dc5b,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-07,654,0,115,27,512,19.01,27.45,128,84,35,33.2,82.4,0.0,Saturday,True,Extreme_Heat
c8c064dd,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-08,512,0,72,22,418,23.4,17.18,63,57,22,26.5,64.0,2.9,Sunday,True,Monsoon
c20cd155,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-09,418,0,175,24,219,12.06,41.77,165,113,46,27.9,86.7,0.7,Monday,False,Extreme_Heat
a7fb3dbb,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-10,219,0,187,32,0,14.61,44.63,198,129,41,31.1,70.7,0.0,Tuesday,False,Clear
74f0ddb2,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-11,0,0,0,0,0,0.0,0.0,11,0,0,26.2,89.5,0.0,Wednesday,False,Monsoon
9a42e280,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-12,0,294,69,12,213,14.81,16.47,82,50,17,28.0,84.6,1.8,Thursday,False,Monsoon
cc594d2a,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-13,213,0,2,0,211,0.0,0.48,7,1,0,26.7,75.4,0.7,Friday,False,Monsoon
934bb709,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-14,211,220,374,57,0,13.23,89.26,384,294,105,29.6,60.3,1.0,Saturday,True,Rainy
79f1c9b5,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-15,0,0,0,0,0,0.0,0.0,-6,0,0,28.4,66.8,0.0,Sunday,True,Rainy
b1c6772f,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-16,0,542,345,57,140,14.18,82.34,350,269,107,25.9,82.7,0.0,Monday,False,Extreme_Heat
00619827,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-17,140,459,194,33,372,14.54,46.3,203,139,75,34.2,79.6,0.0,Tuesday,False,Clear
d4a76f03,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-18,372,889,417,74,770,15.07,99.52,431,289,139,25.8,73.5,0.0,Wednesday,False,Monsoon
3a56c69c,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-19,770,0,25,2,743,7.41,5.97,31,19,6,30.6,66.5,0.0,Thursday,False,Clear
d7108af5,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-20,743,0,31,9,703,22.5,7.4,22,20,9,31.8,72.8,3.2,Friday,False,Rainy
cc6a8884,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-21,703,0,195,54,454,21.69,46.54,206,144,67,32.4,67.4,0.0,Saturday,True,Clear
bc63ce40,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-22,454,652,237,61,808,20.47,56.56,240,151,58,26.1,72.0,1.9,Sunday,True,Extreme_Heat
31b4ebbf,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-23,808,91,279,44,576,13.62,66.59,299,190,107,29.6,74.1,2.0,Monday,False,Monsoon
9280c730,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-24,576,122,167,31,500,15.66,39.86,181,129,52,32.6,78.2,0.0,Tuesday,False,Rainy
8f26d930,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-25,500,0,203,32,265,13.62,48.45,209,135,72,28.3,79.4,0.0,Wednesday,False,Rainy
b644d29c,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-26,265,0,41,2,222,4.65,9.79,37,29,10,30.2,83.9,0.0,Thursday,False,Clear
83bbced5,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-27,222,0,222,0,0,0.0,52.98,237,172,51,27.7,77.5,0.0,Friday,False,Clear
d18c9709,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-28,0,0,0,0,0,0.0,0.0,11,0,0,27.1,69.9,0.0,Saturday,True,Rainy
cff9c0fe,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-29,0,386,329,57,0,14.77,78.52,344,238,85,30.0,79.2,0.0,Sunday,True,Clear
d3a78805,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-09-30,0,973,21,11,941,34.38,5.01,21,16,4,27.6,87.4,3.6,Monday,False,Rainy
2814abbf,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-01,941,0,348,64,529,15.53,83.05,358,244,96,26.7,65.8,0.0,Tuesday,False,Rainy
ac53f4c8,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-02,529,0,408,61,60,13.01,97.37,417,320,128,34.9,66.6,0.0,Wednesday,False,Rainy
bb84e33c,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-03,60,247,97,21,189,17.8,23.15,109,74,33,30.1,72.3,0.0,Thursday,False,Rainy
9460c1d6,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-04,189,0,76,20,93,20.83,18.14,94,45,26,32.0,81.6,2.0,Friday,False,Rainy
43089503,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-05,93,0,14,5,74,26.32,3.34,6,10,4,26.1,76.9,0.0,Saturday,True,Rainy
d29070dd,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-06,74,0,42,7,25,14.29,10.02,32,28,13,26.6,72.9,2.5,Sunday,True,Monsoon
350aec22,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-07,25,0,8,8,9,50.0,1.91,-2,5,2,26.2,89.1,0.0,Monday,False,Clear
e25c1017,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-08,9,289,181,32,85,15.02,43.2,187,120,40,27.9,66.5,0.0,Tuesday,False,Rainy
30681198,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-09,85,0,1,2,82,66.67,0.24,21,0,0,29.3,80.4,0.0,Wednesday,False,Clear
719b90f6,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-10,82,0,18,10,54,35.71,4.3,30,12,4,26.6,73.9,0.0,Thursday,False,Clear
76c20005,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-11,54,0,25,4,25,13.79,5.97,28,15,8,32.8,77.4,0.0,Friday,False,Monsoon
c0e6b1f1,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-12,25,0,1,6,18,85.71,0.24,-1,0,0,31.4,71.3,0.0,Saturday,True,Clear
57473d5a,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-13,18,0,18,0,0,0.0,4.3,31,12,5,34.1,88.3,0.7,Sunday,True,Rainy
8a83fbce,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-14,0,0,0,0,0,0.0,0.0,12,0,0,29.4,76.4,2.6,Monday,False,Clear
43a743ad,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-15,0,539,74,7,458,8.64,17.66,77,53,20,32.6,66.0,2.8,Tuesday,False,Monsoon
e265d47d,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-16,458,0,94,18,346,16.07,22.43,108,70,27,31.2,84.1,0.0,Wednesday,False,Clear
3077d99c,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-17,346,0,246,35,65,12.46,58.71,257,169,83,26.6,88.8,0.0,Thursday,False,Extreme_Heat
6560e260,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-18,65,0,47,13,5,21.67,11.22,48,28,12,29.0,72.6,0.0,Friday,False,Clear
edf7a726,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-19,5,0,2,0,3,0.0,0.48,5,1,0,32.7,82.9,3.7,Saturday,True,Extreme_Heat
706f3448,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-20,3,0,3,0,0,0.0,0.72,-2,1,1,31.9,66.2,0.1,Sunday,True,Clear
35e433da,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-21,0,0,0,0,0,0.0,0.0,-2,0,0,33.5,77.5,0.4,Monday,False,Extreme_Heat
35fb9fea,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-22,0,0,0,0,0,0.0,0.0,13,0,0,27.1,71.3,3.0,Tuesday,False,Clear
00bc4ddc,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-23,0,0,0,0,0,0.0,0.0,12,0,0,27.9,79.9,0.1,Wednesday,False,Clear
698c5c3d,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-24,0,28,2,6,20,75.0,0.48,12,1,0,27.6,67.9,0.0,Thursday,False,Rainy
28790856,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-25,20,0,13,7,0,35.0,3.1,19,10,3,26.8,70.2,0.0,Friday,False,Rainy
2796a24c,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-26,0,151,100,23,28,18.7,23.87,106,63,32,33.2,85.0,0.0,Saturday,True,Clear
bdb2f96f,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-27,28,0,22,6,0,21.43,5.25,32,13,5,32.3,70.2,0.0,Sunday,True,Rainy
c5b99872,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-28,0,0,0,0,0,0.0,0.0,16,0,0,34.6,61.3,0.0,Monday,False,Clear
21497361,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-29,0,537,196,26,315,11.71,46.78,192,134,46,26.4,84.9,0.0,Tuesday,False,Monsoon
27abe589,HUB_002,Dhaka District_Center 2,District_Center,Dhaka,Dhaka,Central,2024-10-30,315,0,141,29,145,17.06,33.65,152,92,28,33.3,74.2,0.0,Wednesday,False,Monsoon
42accb72,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-01,2612,556,144,6,3018,4.0,21.92,151,89,43,33.1,64.3,0.1,Thursday,False,Clear
3bbc4bf9,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-02,3018,65,147,12,2924,7.55,22.37,144,111,31,34.5,87.4,1.8,Friday,False,Clear
80500815,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-03,2924,0,289,22,2613,7.07,43.99,287,184,112,26.5,79.1,1.7,Saturday,True,Extreme_Heat
aa84dead,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-04,2613,0,12,0,2601,0.0,1.83,18,9,3,25.5,70.1,0.0,Sunday,True,Rainy
3acfc6ef,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-05,2601,0,656,29,1916,4.23,99.85,667,433,158,31.7,77.5,0.0,Monday,False,Monsoon
5ffd7fe0,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-06,1916,0,433,17,1466,3.78,65.91,448,275,95,25.9,62.9,0.0,Tuesday,False,Rainy
d9953379,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-07,1466,0,235,21,1210,8.2,35.77,252,164,50,33.0,77.5,2.4,Wednesday,False,Extreme_Heat
f95aea57,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-08,1210,0,397,23,790,5.48,60.43,406,293,118,26.7,87.2,0.0,Thursday,False,Rainy
9cb030f8,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-09,790,0,512,31,247,5.71,77.93,502,325,162,30.5,60.2,0.0,Friday,False,Clear
e7e1467a,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-10,247,0,178,17,52,8.72,27.09,185,108,61,29.9,66.5,0.0,Saturday,True,Clear
8a83a879,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-11,52,102,142,12,0,7.79,21.61,137,99,44,25.6,72.3,0.0,Sunday,True,Rainy
fbe7dd5a,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-12,0,0,0,0,0,0.0,0.0,-8,0,0,25.3,65.2,0.0,Monday,False,Monsoon
bfa013e9,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-13,0,92,19,0,73,0.0,2.89,16,12,4,34.4,86.2,0.0,Tuesday,False,Clear
35c78841,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-14,73,0,32,0,41,0.0,4.87,44,21,7,31.1,67.3,0.0,Wednesday,False,Rainy
00fd37e1,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-15,41,0,9,7,25,43.75,1.37,24,5,3,32.8,81.2,1.8,Thursday,False,Extreme_Heat
e411c642,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-16,25,0,19,4,2,17.39,2.89,12,13,5,28.7,74.3,0.0,Friday,False,Extreme_Heat
9cb228c3,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-17,2,0,2,0,0,0.0,0.3,-1,1,0,35.0,89.4,3.3,Saturday,True,Clear
a9d448c0,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-18,0,0,0,0,0,0.0,0.0,-6,0,0,33.9,73.3,0.9,Sunday,True,Extreme_Heat
a3f3a6d1,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-19,0,0,0,0,0,0.0,0.0,15,0,0,28.8,79.5,0.0,Monday,False,Rainy
b2441a76,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-20,0,0,0,0,0,0.0,0.0,10,0,0,29.6,80.5,0.0,Tuesday,False,Clear
940c2509,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-21,0,853,304,20,529,6.17,46.27,312,218,79,34.0,66.2,0.0,Wednesday,False,Rainy
33bdadee,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-22,529,0,225,18,286,7.41,34.25,236,163,63,25.5,80.5,0.0,Thursday,False,Rainy
811696cb,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-23,286,0,213,12,61,5.33,32.42,203,139,43,28.9,81.2,0.0,Friday,False,Extreme_Heat
50ce3d76,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-24,61,0,26,4,31,13.33,3.96,27,19,7,28.3,70.2,0.0,Saturday,True,Monsoon
9f5f620c,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-25,31,0,31,0,0,0.0,4.72,21,19,7,25.5,62.0,2.7,Sunday,True,Rainy
f938bbc8,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-26,0,0,0,0,0,0.0,0.0,9,0,0,25.9,70.3,0.0,Monday,False,Clear
c3f79b0d,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-27,0,0,0,0,0,0.0,0.0,10,0,0,27.4,60.6,3.4,Tuesday,False,Extreme_Heat
698a92a1,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-28,0,0,0,0,0,0.0,0.0,15,0,0,29.9,79.6,1.5,Wednesday,False,Extreme_Heat
a11bb2a9,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-29,0,844,287,12,545,4.01,43.68,307,179,97,25.7,66.2,0.0,Thursday,False,Extreme_Heat
ed1f77a5,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-30,545,0,355,22,168,5.84,54.03,347,231,111,28.5,75.9,0.0,Friday,False,Rainy
0313ed07,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-08-31,168,522,317,21,352,6.21,48.25,316,247,108,27.5,86.4,0.0,Saturday,True,Extreme_Heat
583be91c,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-01,352,0,149,9,194,5.7,22.68,139,109,50,25.8,73.9,0.0,Sunday,True,Clear
53ea1bea,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-02,194,0,155,8,31,4.91,23.59,162,115,42,26.2,67.5,0.3,Monday,False,Monsoon
86279874,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-03,31,857,330,13,545,3.79,50.23,332,200,115,30.4,83.0,0.0,Tuesday,False,Extreme_Heat
dee0bced,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-04,545,766,74,13,1224,14.94,11.26,84,50,16,25.6,73.4,0.0,Wednesday,False,Clear
87e8fee0,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-05,1224,0,402,16,806,3.83,61.19,398,266,85,32.2,88.4,0.0,Thursday,False,Extreme_Heat
8e8ab50b,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-06,806,0,99,7,700,6.6,15.07,101,63,36,34.5,87.6,0.0,Friday,False,Rainy
343c3f55,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-07,700,0,43,0,657,0.0,6.54,54,33,9,32.5,86.6,0.0,Saturday,True,Extreme_Heat
b70ae7c0,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-08,657,0,382,37,238,8.83,58.14,380,234,150,25.3,71.5,0.0,Sunday,True,Extreme_Heat
b02ef886,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-09,238,0,89,8,141,8.25,13.55,103,55,20,33.6,87.5,0.4,Monday,False,Extreme_Heat
f8494c19,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-10,141,0,88,10,43,10.2,13.39,98,69,29,33.2,88.0,0.0,Tuesday,False,Extreme_Heat
5ea3c31c,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-11,43,0,38,0,5,0.0,5.78,35,27,8,34.7,71.6,0.0,Wednesday,False,Rainy
6da62f40,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-12,5,0,3,0,2,0.0,0.46,23,2,1,34.4,78.0,3.5,Thursday,False,Extreme_Heat
f8c76654,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-13,2,424,39,8,379,17.02,5.94,30,25,11,30.7,85.7,1.2,Friday,False,Rainy
bb0fbe09,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-14,379,84,260,18,185,6.47,39.57,258,181,56,26.3,62.4,0.0,Saturday,True,Rainy
7d1e84c8,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-15,185,0,176,9,0,4.86,26.79,186,139,42,31.8,63.8,0.0,Sunday,True,Extreme_Heat
c3670184,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-16,0,0,0,0,0,0.0,0.0,-7,0,0,30.1,60.6,0.0,Monday,False,Monsoon
d7d47e8b,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-17,0,0,0,0,0,0.0,0.0,0,0,0,31.9,69.9,0.0,Tuesday,False,Rainy
065fc9a1,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-18,0,0,0,0,0,0.0,0.0,4,0,0,31.2,71.8,2.6,Wednesday,False,Rainy
b8f219f8,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-19,0,0,0,0,0,0.0,0.0,7,0,0,35.0,85.9,0.0,Thursday,False,Extreme_Heat
727d953e,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-20,0,0,0,0,0,0.0,0.0,18,0,0,28.7,76.5,2.9,Friday,False,Rainy
a7eb638a,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-21,0,0,0,0,0,0.0,0.0,4,0,0,27.1,79.2,2.5,Saturday,True,Rainy
b9ddfff3,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-22,0,0,0,0,0,0.0,0.0,5,0,0,35.0,63.9,0.0,Sunday,True,Monsoon
9c2f504b,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-23,0,0,0,0,0,0.0,0.0,20,0,0,30.2,62.2,0.9,Monday,False,Clear
13c51dfc,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-24,0,0,0,0,0,0.0,0.0,20,0,0,28.3,88.0,0.0,Tuesday,False,Rainy
bbc51cc9,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-25,0,697,479,22,196,4.39,72.91,469,327,136,27.4,76.8,0.0,Wednesday,False,Monsoon
41f58626,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-26,196,0,89,13,94,12.75,13.55,104,65,34,25.1,65.1,0.0,Thursday,False,Monsoon
131c1fe3,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-27,94,305,350,27,22,7.16,53.27,368,234,87,34.4,81.6,0.0,Friday,False,Extreme_Heat
213ce2b9,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-28,22,144,58,14,94,19.44,8.83,72,42,15,27.1,75.4,0.0,Saturday,True,Clear
6317425f,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-29,94,0,21,5,68,19.23,3.2,21,14,5,34.6,61.1,0.0,Sunday,True,Rainy
e5f158dc,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-09-30,68,0,67,0,1,0.0,10.2,72,44,20,34.5,81.7,0.0,Monday,False,Rainy
e15ad69d,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-01,1,130,71,6,54,7.79,10.81,86,55,19,27.3,87.1,0.0,Tuesday,False,Clear
1f294eb5,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-02,54,0,47,7,0,12.96,7.15,57,34,10,25.9,78.7,0.4,Wednesday,False,Rainy
2c1af8de,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-03,0,75,55,0,20,0.0,8.37,48,38,20,33.1,74.8,0.0,Thursday,False,Clear
3c40aac5,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-04,20,0,12,7,1,36.84,1.83,16,9,4,34.1,73.5,0.0,Friday,False,Extreme_Heat
c2adb250,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-05,1,63,59,1,4,1.67,8.98,78,44,13,26.7,79.2,3.9,Saturday,True,Monsoon
76bb035a,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-06,4,299,285,18,0,5.94,43.38,282,188,98,27.4,88.4,0.0,Sunday,True,Monsoon
146f58d8,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-07,0,0,0,0,0,0.0,0.0,1,0,0,33.2,82.0,0.0,Monday,False,Rainy
516590da,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-08,0,0,0,0,0,0.0,0.0,8,0,0,25.8,83.5,0.0,Tuesday,False,Extreme_Heat
b6482010,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-09,0,0,0,0,0,0.0,0.0,15,0,0,30.4,71.1,1.5,Wednesday,False,Clear
2786a4ab,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-10,0,0,0,0,0,0.0,0.0,16,0,0,32.9,69.4,2.3,Thursday,False,Clear
e2b811f8,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-11,0,0,0,0,0,0.0,0.0,-5,0,0,34.9,79.6,2.3,Friday,False,Clear
a8363f55,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-12,0,241,209,12,20,5.43,31.81,224,127,75,32.4,64.3,0.0,Saturday,True,Clear
88d5940d,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-13,20,0,20,0,0,0.0,3.04,18,12,7,31.5,87.9,0.0,Sunday,True,Clear
41735b4d,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-14,0,0,0,0,0,0.0,0.0,1,0,0,32.3,66.4,0.0,Monday,False,Monsoon
c6d0ebd7,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-15,0,0,0,0,0,0.0,0.0,-9,0,0,31.1,70.4,0.0,Tuesday,False,Rainy
0fde264a,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-16,0,0,0,0,0,0.0,0.0,11,0,0,26.2,84.3,0.0,Wednesday,False,Rainy
96f66b09,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-17,0,0,0,0,0,0.0,0.0,-6,0,0,25.6,67.9,0.0,Thursday,False,Clear
2688f2ee,HUB_003,Sylhet District_Center 3,District_Center,Sylhet,Sylhet,East,2024-10-18,0,0,0,0,0,0.0,0.0,-8,0,0,30.7,68.7,0.0,Friday,False,Monsoon
